,data,area,Vaccinazioni giornaliere,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,pregressa_infezione,dose_aggiuntiva,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area,Regione,popolazione,Totale vaccinazioni,Totale vaccinazioni ogni cento ab,Vaccinazioni giornaliere ogni cento ab
5190,2021-06-22,PUG,42608,20671,21937,19065,22969,574,0,ITF,ITF4,16,Puglia,Puglia,4029053,1421910,35.29,1.06
5191,2021-04-26,PUG,26377,12087,14290,22737,3246,394,0,ITF,ITF4,16,Puglia,Puglia,4029053,1448287,35.95,0.65
5192,2021-08-04,PUG,35369,18027,17342,12453,21856,1060,0,ITF,ITF4,16,Puglia,Puglia,4029053,1483656,36.82,0.88
5193,2021-03-16,PUG,9899,4700,5199,3455,6385,59,0,ITF,ITF4,16,Puglia,Puglia,4029053,1493555,37.07,0.25
5194,2021-06-24,PUG,53132,25701,27431,23608,28737,787,0,ITF,ITF4,16,Puglia,Puglia,4029053,1546687,38.39,1.32
5195,2021-04-28,PUG,19901,8926,10975,14841,4796,264,0,ITF,ITF4,16,Puglia,Puglia,4029053,1566588,38.88,0.49
5196,2021-08-06,PUG,30470,15885,14585,9192,20524,754,0,ITF,ITF4,16,Puglia,Puglia,4029053,1597058,39.64,0.76
5197,2021-09-04,PUG,5538,2998,2540,1649,3709,180,0,ITF,ITF4,16,Puglia,Puglia,4029053,1602596,39.78,0.14
5198,2021-08-18,PUG,20246,10724,9522,10744,8577,925,0,ITF,ITF4,16,Puglia,Puglia,4029053,1622842,40.28,0.5
5199,2021-03-02,PUG,16439,6112,10327,14875,1311,253,0,ITF,ITF4,16,Puglia,Puglia,4029053,1639281,40.69,0.41
5200,2021-06-10,PUG,47305,23261,24044,29427,17159,719,0,ITF,ITF4,16,Puglia,Puglia,4029053,1686586,41.86,1.17
5201,2021-04-04,PUG,6002,2979,3023,5913,7,82,0,ITF,ITF4,16,Puglia,Puglia,4029053,1692588,42.01,0.15
5202,2021-09-03,PUG,21466,11094,10372,8489,11785,1192,0,ITF,ITF4,16,Puglia,Puglia,4029053,1714054,42.54,0.53
5203,2021-02-04,PUG,5946,2368,3578,1132,4810,4,0,ITF,ITF4,16,Puglia,Puglia,4029053,1720000,42.69,0.15
5204,2021-05-17,PUG,32999,15296,17703,20465,12030,504,0,ITF,ITF4,16,Puglia,Puglia,4029053,1752999,43.51,0.82
5205,2021-01-19,PUG,1221,452,769,1210,10,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,1754220,43.54,0.03
5206,2021-07-08,PUG,41678,19330,22348,5418,35800,460,0,ITF,ITF4,16,Puglia,Puglia,4029053,1795898,44.57,1.03
5207,2021-01-04,PUG,4514,2017,2497,4512,0,2,0,ITF,ITF4,16,Puglia,Puglia,4029053,1800412,44.69,0.11
5208,2021-02-28,PUG,6087,1813,4274,5819,191,77,0,ITF,ITF4,16,Puglia,Puglia,4029053,1806499,44.84,0.15
5209,2021-05-12,PUG,36685,16361,20324,23540,12556,589,0,ITF,ITF4,16,Puglia,Puglia,4029053,1843184,45.75,0.91
5210,2021-08-20,PUG,18040,9400,8640,8313,8983,744,0,ITF,ITF4,16,Puglia,Puglia,4029053,1861224,46.2,0.45
5211,2021-01-09,PUG,4900,2252,2648,4896,0,4,0,ITF,ITF4,16,Puglia,Puglia,4029053,1866124,46.32,0.12
5212,2021-07-01,PUG,48590,22751,25839,11446,36509,635,0,ITF,ITF4,16,Puglia,Puglia,4029053,1914714,47.52,1.21
5213,2021-09-15,PUG,15618,8206,7412,3965,11008,645,0,ITF,ITF4,16,Puglia,Puglia,4029053,1930332,47.91,0.39
5214,2021-07-20,PUG,47085,23098,23987,8190,38387,508,0,ITF,ITF4,16,Puglia,Puglia,4029053,1977417,49.08,1.17
5215,2021-09-08,PUG,18727,9822,8905,5962,12005,760,0,ITF,ITF4,16,Puglia,Puglia,4029053,1996144,49.54,0.46
5216,2021-07-13,PUG,48871,23043,25828,7759,40527,585,0,ITF,ITF4,16,Puglia,Puglia,4029053,2045015,50.76,1.21
5217,2021-03-21,PUG,2697,1227,1470,577,2108,12,0,ITF,ITF4,16,Puglia,Puglia,4029053,2047712,50.82,0.07
5218,2021-06-29,PUG,46810,22450,24360,15357,30759,694,0,ITF,ITF4,16,Puglia,Puglia,4029053,2094522,51.99,1.16
5219,2021-01-11,PUG,3762,1594,2168,3761,0,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,2098284,52.08,0.09
5220,2021-04-21,PUG,23179,10703,12476,19128,3748,303,0,ITF,ITF4,16,Puglia,Puglia,4029053,2121463,52.65,0.58
5221,2021-06-12,PUG,34690,17284,17406,25095,9000,595,0,ITF,ITF4,16,Puglia,Puglia,4029053,2156153,53.52,0.86
5222,2021-09-20,PUG,16607,9020,7587,5864,9412,846,485,ITF,ITF4,16,Puglia,Puglia,4029053,2172760,53.93,0.41
5223,2021-01-28,PUG,5491,2286,3205,441,5050,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,2178251,54.06,0.14
5224,2021-08-25,PUG,25829,13578,12251,10412,14480,937,0,ITF,ITF4,16,Puglia,Puglia,4029053,2204080,54.7,0.64
5225,2021-08-08,PUG,5124,2602,2522,1656,3419,49,0,ITF,ITF4,16,Puglia,Puglia,4029053,2209204,54.83,0.13
5226,2021-08-27,PUG,23978,12587,11391,10062,12988,928,0,ITF,ITF4,16,Puglia,Puglia,4029053,2233182,55.43,0.6
5227,2021-01-23,PUG,3044,1295,1749,880,2162,2,0,ITF,ITF4,16,Puglia,Puglia,4029053,2236226,55.5,0.08
5228,2021-05-03,PUG,33451,14953,18498,22178,10704,569,0,ITF,ITF4,16,Puglia,Puglia,4029053,2269677,56.33,0.83
5229,2021-03-07,PUG,4996,2007,2989,4370,578,48,0,ITF,ITF4,16,Puglia,Puglia,4029053,2274673,56.46,0.12
5230,2021-05-05,PUG,39382,17288,22094,24504,14279,599,0,ITF,ITF4,16,Puglia,Puglia,4029053,2314055,57.43,0.98
5231,2021-03-26,PUG,12051,5868,6183,7223,4686,142,0,ITF,ITF4,16,Puglia,Puglia,4029053,2326106,57.73,0.3
5232,2021-03-09,PUG,13706,6126,7580,11498,2022,186,0,ITF,ITF4,16,Puglia,Puglia,4029053,2339812,58.07,0.34
5233,2021-04-14,PUG,32103,15143,16960,28484,3311,308,0,ITF,ITF4,16,Puglia,Puglia,4029053,2371915,58.87,0.8
5234,2021-03-14,PUG,3385,1466,1919,2474,868,43,0,ITF,ITF4,16,Puglia,Puglia,4029053,2375300,58.95,0.08
5235,2021-01-16,PUG,2511,1036,1475,2510,0,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,2377811,59.02,0.06
5236,2021-09-22,PUG,16999,9154,7845,4556,10815,621,1007,ITF,ITF4,16,Puglia,Puglia,4029053,2394810,59.44,0.42
5237,2021-07-27,PUG,48717,24243,24474,13324,34586,807,0,ITF,ITF4,16,Puglia,Puglia,4029053,2443527,60.65,1.21
5238,2021-05-31,PUG,38015,18333,19682,23188,14269,558,0,ITF,ITF4,16,Puglia,Puglia,4029053,2481542,61.59,0.94
5239,2021-05-24,PUG,36258,17101,19157,24518,11128,612,0,ITF,ITF4,16,Puglia,Puglia,4029053,2517800,62.49,0.9
5240,2021-09-01,PUG,24869,12899,11970,9886,13916,1067,0,ITF,ITF4,16,Puglia,Puglia,4029053,2542669,63.11,0.62
5241,2021-02-16,PUG,3395,1457,1938,2714,649,32,0,ITF,ITF4,16,Puglia,Puglia,4029053,2546064,63.19,0.08
5242,2021-01-30,PUG,5547,2516,3031,380,5166,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,2551611,63.33,0.14
5243,2021-05-10,PUG,37954,16771,21183,19302,18120,532,0,ITF,ITF4,16,Puglia,Puglia,4029053,2589565,64.27,0.94
5244,2021-08-17,PUG,20015,10384,9631,9332,9984,699,0,ITF,ITF4,16,Puglia,Puglia,4029053,2609580,64.77,0.5
5245,2021-08-15,PUG,58,35,23,57,1,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,2609638,64.77,0.0
5246,2021-04-23,PUG,29653,13781,15872,23935,5300,418,0,ITF,ITF4,16,Puglia,Puglia,4029053,2639291,65.51,0.74
5247,2021-08-01,PUG,12438,6517,5921,4324,7993,121,0,ITF,ITF4,16,Puglia,Puglia,4029053,2651729,65.82,0.31
5248,2021-08-13,PUG,13813,7340,6473,7306,5916,591,0,ITF,ITF4,16,Puglia,Puglia,4029053,2665542,66.16,0.34
5249,2021-06-17,PUG,43002,21010,21992,21405,21035,562,0,ITF,ITF4,16,Puglia,Puglia,4029053,2708544,67.23,1.07
5250,2021-03-30,PUG,12464,5977,6487,6205,6104,155,0,ITF,ITF4,16,Puglia,Puglia,4029053,2721008,67.53,0.31
5251,2021-02-01,PUG,3981,1668,2313,352,3628,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,2724989,67.63,0.1
5252,2021-02-23,PUG,9404,4436,4968,8814,497,93,0,ITF,ITF4,16,Puglia,Puglia,4029053,2734393,67.87,0.23
5253,2021-05-21,PUG,39285,18662,20623,28290,10201,794,0,ITF,ITF4,16,Puglia,Puglia,4029053,2773678,68.84,0.98
5254,2021-08-31,PUG,24930,12851,12079,8351,15728,851,0,ITF,ITF4,16,Puglia,Puglia,4029053,2798608,69.46,0.62
5255,2021-05-19,PUG,26524,12818,13706,19579,6506,439,0,ITF,ITF4,16,Puglia,Puglia,4029053,2825132,70.12,0.66
5256,2021-03-28,PUG,3552,1660,1892,1179,2337,36,0,ITF,ITF4,16,Puglia,Puglia,4029053,2828684,70.21,0.09
5257,2021-07-06,PUG,42472,19555,22917,6091,35964,417,0,ITF,ITF4,16,Puglia,Puglia,4029053,2871156,71.26,1.05
5258,2021-06-19,PUG,34863,17487,17376,22237,11970,656,0,ITF,ITF4,16,Puglia,Puglia,4029053,2906019,72.13,0.87
5259,2021-06-21,PUG,42018,20489,21529,21480,19899,639,0,ITF,ITF4,16,Puglia,Puglia,4029053,2948037,73.17,1.04
5260,2021-02-13,PUG,3735,1462,2273,3023,696,16,0,ITF,ITF4,16,Puglia,Puglia,4029053,2951772,73.26,0.09
5261,2021-06-28,PUG,48788,23658,25130,21667,26325,796,0,ITF,ITF4,16,Puglia,Puglia,4029053,3000560,74.47,1.21
5262,2021-04-25,PUG,11330,5244,6086,10052,1144,134,0,ITF,ITF4,16,Puglia,Puglia,4029053,3011890,74.75,0.28
5263,2021-02-27,PUG,14252,4826,9426,12827,1237,188,0,ITF,ITF4,16,Puglia,Puglia,4029053,3026142,75.11,0.35
5264,2021-08-03,PUG,36524,18533,17991,9200,26559,765,0,ITF,ITF4,16,Puglia,Puglia,4029053,3062666,76.01,0.91
5265,2021-01-01,PUG,150,61,89,150,0,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,3062816,76.02,0.0
5266,2021-06-07,PUG,44503,21728,22775,30398,13338,767,0,ITF,ITF4,16,Puglia,Puglia,4029053,3107319,77.12,1.1
5267,2021-04-11,PUG,16494,7270,9224,14657,1650,187,0,ITF,ITF4,16,Puglia,Puglia,4029053,3123813,77.53,0.41
5268,2021-03-18,PUG,9638,4379,5259,3347,6225,66,0,ITF,ITF4,16,Puglia,Puglia,4029053,3133451,77.77,0.24
5269,2021-06-26,PUG,32492,16368,16124,15890,16029,573,0,ITF,ITF4,16,Puglia,Puglia,4029053,3165943,78.58,0.81
5270,2021-03-04,PUG,15405,6118,9287,13727,1441,237,0,ITF,ITF4,16,Puglia,Puglia,4029053,3181348,78.96,0.38
5271,2021-06-09,PUG,42061,20825,21236,29993,11352,716,0,ITF,ITF4,16,Puglia,Puglia,4029053,3223409,80.0,1.04
5272,2021-02-15,PUG,3271,1273,1998,2602,624,45,0,ITF,ITF4,16,Puglia,Puglia,4029053,3226680,80.09,0.08
5273,2021-07-17,PUG,30879,15506,15373,9533,20716,630,0,ITF,ITF4,16,Puglia,Puglia,4029053,3257559,80.85,0.77
5274,2021-05-14,PUG,45138,20629,24509,28015,16258,865,0,ITF,ITF4,16,Puglia,Puglia,4029053,3302697,81.97,1.12
5275,2021-08-22,PUG,1480,771,709,531,924,25,0,ITF,ITF4,16,Puglia,Puglia,4029053,3304177,82.01,0.04
5276,2021-09-12,PUG,1227,652,575,403,773,51,0,ITF,ITF4,16,Puglia,Puglia,4029053,3305404,82.04,0.03
5277,2021-08-24,PUG,25252,12958,12294,9418,15011,823,0,ITF,ITF4,16,Puglia,Puglia,4029053,3330656,82.67,0.63
5278,2021-01-18,PUG,1849,772,1077,1497,351,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,3332505,82.71,0.05
5279,2021-02-06,PUG,4560,1937,2623,1579,2966,15,0,ITF,ITF4,16,Puglia,Puglia,4029053,3337065,82.83,0.11
5280,2021-01-20,PUG,1547,541,1006,1537,8,2,0,ITF,ITF4,16,Puglia,Puglia,4029053,3338612,82.86,0.04
5281,2021-04-30,PUG,35080,15720,19360,22480,12028,572,0,ITF,ITF4,16,Puglia,Puglia,4029053,3373692,83.73,0.87
5282,2021-04-13,PUG,28806,13663,15143,24947,3545,314,0,ITF,ITF4,16,Puglia,Puglia,4029053,3402498,84.45,0.71
5283,2021-07-22,PUG,47697,23652,24045,8454,38553,690,0,ITF,ITF4,16,Puglia,Puglia,4029053,3450195,85.63,1.18
5284,2021-07-05,PUG,39009,18302,20707,7216,31237,556,0,ITF,ITF4,16,Puglia,Puglia,4029053,3489204,86.6,0.97
5285,2021-03-23,PUG,11166,5667,5499,4530,6539,97,0,ITF,ITF4,16,Puglia,Puglia,4029053,3500370,86.88,0.28
5286,2021-09-05,PUG,3203,1749,1454,963,2117,123,0,ITF,ITF4,16,Puglia,Puglia,4029053,3503573,86.96,0.08
5287,2021-03-25,PUG,11797,6052,5745,5263,6429,105,0,ITF,ITF4,16,Puglia,Puglia,4029053,3515370,87.25,0.29
5288,2021-08-29,PUG,1288,664,624,421,839,28,0,ITF,ITF4,16,Puglia,Puglia,4029053,3516658,87.28,0.03
5289,2021-07-03,PUG,33351,16712,16639,13465,19380,506,0,ITF,ITF4,16,Puglia,Puglia,4029053,3550009,88.11,0.83
5290,2021-02-08,PUG,4013,1623,2390,1583,2415,15,0,ITF,ITF4,16,Puglia,Puglia,4029053,3554022,88.21,0.1
5291,2021-09-19,PUG,617,350,267,204,373,40,0,ITF,ITF4,16,Puglia,Puglia,4029053,3554639,88.23,0.02
5292,2021-05-09,PUG,30877,12674,18203,14798,15697,382,0,ITF,ITF4,16,Puglia,Puglia,4029053,3585516,88.99,0.77
5293,2021-03-06,PUG,16198,6145,10053,13889,2132,177,0,ITF,ITF4,16,Puglia,Puglia,4029053,3601714,89.39,0.4
5294,2021-01-08,PUG,5701,2400,3301,5699,0,2,0,ITF,ITF4,16,Puglia,Puglia,4029053,3607415,89.54,0.14
5295,2021-06-14,PUG,42180,20637,21543,28870,12513,797,0,ITF,ITF4,16,Puglia,Puglia,4029053,3649595,90.58,1.05
5296,2021-04-18,PUG,22692,10859,11833,21431,1058,203,0,ITF,ITF4,16,Puglia,Puglia,4029053,3672287,91.15,0.56
5297,2021-02-20,PUG,2978,1079,1899,2688,257,33,0,ITF,ITF4,16,Puglia,Puglia,4029053,3675265,91.22,0.07
5298,2021-05-26,PUG,38773,18629,20144,26264,11853,656,0,ITF,ITF4,16,Puglia,Puglia,4029053,3714038,92.18,0.96
5299,2021-01-27,PUG,4608,1946,2662,617,3991,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,3718646,92.3,0.11
5300,2021-05-07,PUG,50306,22446,27860,25960,23725,621,0,ITF,ITF4,16,Puglia,Puglia,4029053,3768952,93.54,1.25
5301,2021-07-29,PUG,43117,21804,21313,12282,30041,794,0,ITF,ITF4,16,Puglia,Puglia,4029053,3812069,94.61,1.07
5302,2021-01-13,PUG,4559,1736,2823,4558,0,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,3816628,94.73,0.11
5303,2021-01-25,PUG,3838,1685,2153,425,3412,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,3820466,94.82,0.1
5304,2021-07-10,PUG,22440,11052,11388,4446,17695,299,0,ITF,ITF4,16,Puglia,Puglia,4029053,3842906,95.38,0.56
5305,2021-05-02,PUG,21369,9683,11686,13907,7280,182,0,ITF,ITF4,16,Puglia,Puglia,4029053,3864275,95.91,0.53
5306,2021-08-10,PUG,27472,14324,13148,14202,12114,1156,0,ITF,ITF4,16,Puglia,Puglia,4029053,3891747,96.59,0.68
5307,2021-07-24,PUG,26793,13904,12889,7998,18323,472,0,ITF,ITF4,16,Puglia,Puglia,4029053,3918540,97.26,0.66
5308,2021-03-11,PUG,14876,6609,8267,11471,3197,208,0,ITF,ITF4,16,Puglia,Puglia,4029053,3933416,97.63,0.37
5309,2021-06-02,PUG,27121,13260,13861,21920,4845,356,0,ITF,ITF4,16,Puglia,Puglia,4029053,3960537,98.3,0.67
5310,2021-09-10,PUG,19423,10149,9274,6142,12218,1063,0,ITF,ITF4,16,Puglia,Puglia,4029053,3979960,98.78,0.48
5311,2021-04-22,PUG,23088,10564,12524,17753,4951,384,0,ITF,ITF4,16,Puglia,Puglia,4029053,4003048,99.35,0.57
5312,2021-07-31,PUG,20054,10656,9398,7905,11667,482,0,ITF,ITF4,16,Puglia,Puglia,4029053,4023102,99.85,0.5
5313,2021-02-12,PUG,4215,1672,2543,3098,1094,23,0,ITF,ITF4,16,Puglia,Puglia,4029053,4027317,99.96,0.1
5314,2021-02-10,PUG,3660,1444,2216,2127,1513,20,0,ITF,ITF4,16,Puglia,Puglia,4029053,4030977,100.05,0.09
5315,2021-04-06,PUG,13875,6267,7608,6924,6775,176,0,ITF,ITF4,16,Puglia,Puglia,4029053,4044852,100.39,0.34
5316,2021-07-15,PUG,44971,21767,23204,8878,35414,679,0,ITF,ITF4,16,Puglia,Puglia,4029053,4089823,101.51,1.12
5317,2021-07-14,PUG,46337,22223,24114,13361,32139,837,0,ITF,ITF4,16,Puglia,Puglia,4029053,4136160,102.66,1.15
5318,2021-08-02,PUG,39840,20194,19646,14214,24399,1227,0,ITF,ITF4,16,Puglia,Puglia,4029053,4176000,103.65,0.99
5319,2021-08-14,PUG,1103,568,535,511,573,19,0,ITF,ITF4,16,Puglia,Puglia,4029053,4177103,103.67,0.03
5320,2021-01-15,PUG,4559,1866,2693,4554,0,5,0,ITF,ITF4,16,Puglia,Puglia,4029053,4181662,103.79,0.11
5321,2021-06-18,PUG,47933,23594,24339,28882,18123,928,0,ITF,ITF4,16,Puglia,Puglia,4029053,4229595,104.98,1.19
5322,2021-09-09,PUG,18473,9604,8869,5136,12553,784,0,ITF,ITF4,16,Puglia,Puglia,4029053,4248068,105.44,0.46
5323,2021-04-08,PUG,17542,7620,9922,11124,6204,214,0,ITF,ITF4,16,Puglia,Puglia,4029053,4265610,105.87,0.44
5324,2021-06-06,PUG,30789,15504,15285,25389,5077,323,0,ITF,ITF4,16,Puglia,Puglia,4029053,4296399,106.64,0.76
5325,2021-04-10,PUG,30973,13137,17836,26117,4466,390,0,ITF,ITF4,16,Puglia,Puglia,4029053,4327372,107.4,0.77
5326,2021-09-14,PUG,21710,11349,10361,4349,16652,709,0,ITF,ITF4,16,Puglia,Puglia,4029053,4349082,107.94,0.54
5327,2021-07-19,PUG,49599,24374,25225,10928,37903,768,0,ITF,ITF4,16,Puglia,Puglia,4029053,4398681,109.17,1.23
5328,2021-03-13,PUG,10489,4141,6348,8573,1817,99,0,ITF,ITF4,16,Puglia,Puglia,4029053,4409170,109.43,0.26
5329,2021-02-24,PUG,10074,4720,5354,9379,597,98,0,ITF,ITF4,16,Puglia,Puglia,4029053,4419244,109.68,0.25
5330,2021-06-04,PUG,52931,25614,27317,34238,17866,827,0,ITF,ITF4,16,Puglia,Puglia,4029053,4472175,111.0,1.31
5331,2021-05-18,PUG,29014,13493,15521,15774,12929,311,0,ITF,ITF4,16,Puglia,Puglia,4029053,4501189,111.72,0.72
5332,2021-08-26,PUG,20353,10514,9839,8736,10742,875,0,ITF,ITF4,16,Puglia,Puglia,4029053,4521542,112.22,0.51
5333,2021-05-23,PUG,17994,8415,9579,13891,3843,260,0,ITF,ITF4,16,Puglia,Puglia,4029053,4539536,112.67,0.45
5334,2021-02-17,PUG,4299,1756,2543,3618,641,40,0,ITF,ITF4,16,Puglia,Puglia,4029053,4543835,112.78,0.11
5335,2021-05-28,PUG,44184,20912,23272,27447,15933,804,0,ITF,ITF4,16,Puglia,Puglia,4029053,4588019,113.87,1.1
5336,2021-01-29,PUG,6219,2674,3545,219,6000,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,4594238,114.03,0.15
5337,2021-03-20,PUG,8448,3895,4553,3767,4633,48,0,ITF,ITF4,16,Puglia,Puglia,4029053,4602686,114.24,0.21
5338,2021-03-03,PUG,16836,6829,10007,14741,1940,155,0,ITF,ITF4,16,Puglia,Puglia,4029053,4619522,114.66,0.42
5339,2021-06-11,PUG,48097,23531,24566,33047,14138,912,0,ITF,ITF4,16,Puglia,Puglia,4029053,4667619,115.85,1.19
5340,2021-03-01,PUG,15145,5886,9259,13604,1386,155,0,ITF,ITF4,16,Puglia,Puglia,4029053,4682764,116.22,0.38
5341,2021-09-02,PUG,23229,12079,11150,7455,14903,871,0,ITF,ITF4,16,Puglia,Puglia,4029053,4705993,116.8,0.58
5342,2021-01-22,PUG,1414,579,835,992,421,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,4707407,116.84,0.04
5343,2021-01-03,PUG,2010,944,1066,2009,0,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,4709417,116.89,0.05
5344,2021-03-27,PUG,12187,5726,6461,6881,5193,113,0,ITF,ITF4,16,Puglia,Puglia,4029053,4721604,117.19,0.3
5345,2021-01-05,PUG,5120,2257,2863,5117,0,3,0,ITF,ITF4,16,Puglia,Puglia,4029053,4726724,117.32,0.13
5346,2021-04-15,PUG,32809,15311,17498,28620,3788,401,0,ITF,ITF4,16,Puglia,Puglia,4029053,4759533,118.13,0.81
5347,2021-07-07,PUG,38825,18584,20241,6074,32239,512,0,ITF,ITF4,16,Puglia,Puglia,4029053,4798358,119.09,0.96
5348,2021-07-26,PUG,48057,23985,24072,17102,30033,922,0,ITF,ITF4,16,Puglia,Puglia,4029053,4846415,120.29,1.19
5349,2021-05-30,PUG,21069,10079,10990,15735,5077,257,0,ITF,ITF4,16,Puglia,Puglia,4029053,4867484,120.81,0.52
5350,2021-09-07,PUG,22604,11860,10744,6912,14873,819,0,ITF,ITF4,16,Puglia,Puglia,4029053,4890088,121.37,0.56
5351,2021-09-16,PUG,17916,9328,8588,4061,13289,566,0,ITF,ITF4,16,Puglia,Puglia,4029053,4908004,121.82,0.44
5352,2021-04-01,PUG,13995,6578,7417,7385,6390,220,0,ITF,ITF4,16,Puglia,Puglia,4029053,4921999,122.16,0.35
5353,2021-02-03,PUG,5061,2012,3049,705,4355,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,4927060,122.29,0.13
5354,2021-04-29,PUG,26356,12189,14167,19209,6717,430,0,ITF,ITF4,16,Puglia,Puglia,4029053,4953416,122.94,0.65
5355,2021-08-07,PUG,10133,5350,4783,3565,6270,298,0,ITF,ITF4,16,Puglia,Puglia,4029053,4963549,123.19,0.25
5356,2021-04-03,PUG,10589,4661,5928,6817,3578,194,0,ITF,ITF4,16,Puglia,Puglia,4029053,4974138,123.46,0.26
5357,2021-01-10,PUG,2351,1062,1289,2351,0,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,4976489,123.52,0.06
5358,2021-09-21,PUG,21496,11631,9865,5506,14975,620,395,ITF,ITF4,16,Puglia,Puglia,4029053,4997985,124.05,0.53
5359,2021-04-20,PUG,21239,9861,11378,17475,3494,270,0,ITF,ITF4,16,Puglia,Puglia,4029053,5019224,124.58,0.53
5360,2020-12-27,PUG,510,252,258,510,0,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,5019734,124.59,0.01
5361,2021-08-21,PUG,4323,2313,2010,1986,2101,236,0,ITF,ITF4,16,Puglia,Puglia,4029053,5024057,124.7,0.11
5362,2021-06-25,PUG,50997,25116,25881,23845,26248,904,0,ITF,ITF4,16,Puglia,Puglia,4029053,5075054,125.96,1.27
5363,2021-07-12,PUG,45872,21665,24207,12713,32396,763,0,ITF,ITF4,16,Puglia,Puglia,4029053,5120926,127.1,1.14
5364,2021-02-22,PUG,9662,4542,5120,9234,337,91,0,ITF,ITF4,16,Puglia,Puglia,4029053,5130588,127.34,0.24
5365,2021-02-05,PUG,5657,2279,3378,1313,4339,5,0,ITF,ITF4,16,Puglia,Puglia,4029053,5136245,127.48,0.14
5366,2021-05-16,PUG,24662,11126,13536,12469,11963,230,0,ITF,ITF4,16,Puglia,Puglia,4029053,5160907,128.09,0.61
5367,2021-05-29,PUG,30736,14489,16247,20624,9566,546,0,ITF,ITF4,16,Puglia,Puglia,4029053,5191643,128.86,0.76
5368,2021-04-02,PUG,12877,6015,6862,8194,4532,151,0,ITF,ITF4,16,Puglia,Puglia,4029053,5204520,129.17,0.32
5369,2021-04-16,PUG,36176,17002,19174,32453,3294,429,0,ITF,ITF4,16,Puglia,Puglia,4029053,5240696,130.07,0.9
5370,2021-02-18,PUG,4390,1850,2540,3718,610,62,0,ITF,ITF4,16,Puglia,Puglia,4029053,5245086,130.18,0.11
5371,2021-07-25,PUG,14330,7411,6919,4274,9850,206,0,ITF,ITF4,16,Puglia,Puglia,4029053,5259416,130.54,0.36
5372,2021-04-09,PUG,22196,9567,12629,17096,4709,391,0,ITF,ITF4,16,Puglia,Puglia,4029053,5281612,131.09,0.55
5373,2021-09-13,PUG,19758,10356,9402,5406,13607,745,0,ITF,ITF4,16,Puglia,Puglia,4029053,5301370,131.58,0.49
5374,2021-02-11,PUG,3701,1402,2299,2393,1280,28,0,ITF,ITF4,16,Puglia,Puglia,4029053,5305071,131.67,0.09
5375,2021-07-18,PUG,18856,9654,9202,6194,12323,339,0,ITF,ITF4,16,Puglia,Puglia,4029053,5323927,132.14,0.47
5376,2021-05-22,PUG,34809,15933,18876,23668,10596,545,0,ITF,ITF4,16,Puglia,Puglia,4029053,5358736,133.0,0.86
5377,2021-02-25,PUG,12011,5078,6933,10689,1185,137,0,ITF,ITF4,16,Puglia,Puglia,4029053,5370747,133.3,0.3
5378,2021-06-05,PUG,42727,20931,21796,29230,12777,720,0,ITF,ITF4,16,Puglia,Puglia,4029053,5413474,134.36,1.06
5379,2021-08-05,PUG,34547,17415,17132,9534,24141,872,0,ITF,ITF4,16,Puglia,Puglia,4029053,5448021,135.22,0.86
5380,2021-01-06,PUG,3968,1680,2288,3967,0,1,0,ITF,ITF4,16,Puglia,Puglia,4029053,5451989,135.32,0.1
5381,2021-09-17,PUG,15183,8099,7084,4318,10253,611,1,ITF,ITF4,16,Puglia,Puglia,4029053,5467172,135.69,0.38
5382,2021-08-12,PUG,19665,10516,9149,11188,7578,899,0,ITF,ITF4,16,Puglia,Puglia,4029053,5486837,136.18,0.49
5383,2021-06-16,PUG,42212,20775,21437,26931,14550,731,0,ITF,ITF4,16,Puglia,Puglia,4029053,5529049,137.23,1.05
5384,2021-09-24,PUG,15262,8284,6978,4137,9974,578,573,ITF,ITF4,16,Puglia,Puglia,4029053,5544311,137.61,0.38
5385,2020-12-30,PUG,1,0,1,1,0,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,5544312,137.61,0.0
5386,2021-03-22,PUG,9997,5147,4850,4253,5672,72,0,ITF,ITF4,16,Puglia,Puglia,4029053,5554309,137.86,0.25
5387,2021-01-24,PUG,1674,754,920,151,1523,0,0,ITF,ITF4,16,Puglia,Puglia,4029053,5555983,137.9,0.04
